"activity","subject","tBodyAccstdX","tBodyAccstdY","tBodyAccstdZ","tGravityAccmeanX","tGravityAccmeanY","tGravityAccmeanZ","tGravityAccstdX","tGravityAccstdY","tGravityAccstdZ","tBodyAccJerkstdX","tBodyAccJerkstdY","tBodyAccJerkstdZ","tBodyGyroJerkstdX","tBodyGyroJerkstdY","tBodyGyroJerkstdZ","fBodyAccmeanX","fBodyAccmeanY","fBodyAccmeanZ","fBodyAccstdX","fBodyAccstdY","fBodyAccstdZ","fBodyAccJerkstdX","fBodyAccJerkstdY","fBodyAccJerkstdZ"
6,21,-0.955019866222222,-0.956959422222222,-0.945653787777778,-0.174349174822222,0.599992678,0.788251027111111,-0.945905270555556,-0.983732936111111,-0.952416332444444,-0.984826520888889,-0.971584753222222,-0.983977644222222,-0.984643717333333,-0.981998497777778,-0.988749495666667,-0.968234375555556,-0.960069247,-0.961772190555556,-0.950929451222222,-0.957258971111111,-0.940919006555556,-0.987061376777778,-0.973164432777778,-0.984925270666667
1,22,-0.00865921919565217,0.100384246321739,-0.213351968804348,0.936096410434783,-0.259644937173913,0.0233780056086957,-0.969643448043478,-0.963639340217391,-0.955147847391304,0.0358787094391304,0.225542290191304,-0.313155902608696,-0.226656401521739,-0.651875468913043,-0.234278150891304,-0.0994928588891304,0.145367520371739,-0.25521651373913,0.0243958191369565,0.00386841059347826,-0.253643608304348,0.0180047785304348,0.213423556139739,-0.343195610652174
2,22,0.0835738640921429,0.250067523738095,-0.109613216345238,0.889454382857143,-0.33682691,-0.0957978990316667,-0.94063384047619,-0.941620221904762,-0.913153632142857,-0.00853992680952381,-0.0575784544857143,-0.471703304761905,-0.396699215238095,-0.704255415,-0.515697758571429,-0.0553996485285714,0.13068653882619,-0.228019952309524,0.132048813464286,0.230058772192857,-0.116753339559524,-0.0677978520178571,-0.106099613648095,-0.528567802619048
3,22,0.348618168333333,0.239812250944444,-0.325722718055556,0.921820641944444,-0.222215179444444,0.0412987957222222,-0.941242334722222,-0.945824352777778,-0.906594023333333,0.0869139849722222,0.0198613278611111,-0.477806646111111,-0.264848047888889,-0.640280071388889,-0.358762129444444,0.195348406222222,0.225766560777778,-0.322795653888889,0.402891960277778,0.167409716861111,-0.383242679444444,0.0404618458027778,-0.0270294444166667,-0.535893778333333
4,22,-0.978466823709677,-0.928059133795645,-0.917564853870968,0.839305928709677,0.208553884,0.315551492322581,-0.972009988709677,-0.954225015274194,-0.927950649854839,-0.981664149193548,-0.964782832419355,-0.978928356290323,-0.985671250322581,-0.980275619354839,-0.97954410516129,-0.978505368225806,-0.939546007903226,-0.946635312419355,-0.97862319016129,-0.926995253483871,-0.909344305645161,-0.984299609032258,-0.969776055483871,-0.981272224354839
5,22,-0.985000527142857,-0.922693288412698,-0.942201655238095,0.954064297619048,-0.226418773650794,0.0323824977714286,-0.992827298253968,-0.971080742857143,-0.958890201587302,-0.975639080634921,-0.952303493968254,-0.981478064920635,-0.949716028730159,-0.984900134285714,-0.979753572380952,-0.980373909206349,-0.929161387619048,-0.957101794126984,-0.987400306031746,-0.923657558412698,-0.938409884920635,-0.978773000952381,-0.956169964285714,-0.984305238253968
6,22,-0.947735251944444,-0.913276301666667,-0.942945807916667,-0.418494577083333,0.632484075694444,0.771903907083333,-0.928781249027778,-0.958826938556944,-0.952435389166667,-0.970355191527778,-0.955151526805556,-0.974527011944444,-0.972092602916667,-0.980484171388889,-0.978636301805555,-0.953758542777778,-0.925524703472222,-0.954219235555556,-0.945656808055556,-0.912562856666667,-0.941163951388889,-0.974126068055556,-0.9589609575,-0.976833164027778
1,23,-0.313521773389831,-0.119020586510678,0.164220685383051,0.939809688644068,-0.16176137,-0.160763360338983,-0.977230903898305,-0.966550706949153,-0.932981341864407,-0.229328122305085,-0.0805017337711864,-0.0293115056033898,-0.363969434576271,0.295945926186441,-0.374456768135593,-0.275404187920339,-0.0724367317966102,0.0814081078542373,-0.329807279830508,-0.202524061966102,0.1161434407,-0.235172990305085,-0.0609753095355932,-0.00623647528983051
2,23,-0.243887818513725,0.0448435785868627,0.10080118935098,0.843438810196078,-0.214481808235294,-0.35593445,-0.933344481568627,-0.910474557058824,-0.902065910392157,-0.365398622764706,-0.328225031,-0.408094020392157,-0.548318881568627,-0.493514122352941,-0.543765425882353,-0.272605689568627,-0.0769773944803922,-0.070577489272549,-0.234309548019608,0.0380597405498039,0.104508755759412,-0.424877553333333,-0.380894442941176,-0.46895638372549
3,23,0.0441392843425926,0.10825903416963,0.229898742944444,0.923711401296296,-0.110028841648148,-0.153671532259259,-0.950790837407407,-0.93901254962963,-0.905888257592593,0.198947061775926,-0.0883301225796296,0.0310157077775926,-0.32301569962963,0.146650121972222,-0.36786963962963,0.205428216353704,0.0959432893981482,0.280518877574074,-0.0282962478037037,0.0432283686975926,0.0947940973814815,0.0819587190574074,-0.177697841296296,-0.09851956305
4,23,-0.987607636617647,-0.934933559264706,-0.905584390323529,0.936509242941176,0.1217510625,0.0630111556279412,-0.984536722205882,-0.960917426323529,-0.923953600294118,-0.984561803823529,-0.978045837794118,-0.975978995,-0.987084633970588,-0.980727445294118,-0.988130142058824,-0.986325670882353,-0.953460406470588,-0.942031166764706,-0.988345258235294,-0.930781487205882,-0.896125263911765,-0.986019630441176,-0.979564696911765,-0.977936447205882
5,23,-0.985421519558824,-0.9584444925,-0.929409745147059,0.919857125882353,-0.117401359697059,-0.223631180906765,-0.984610385,-0.984818648823529,-0.947199734411765,-0.983141958970588,-0.975219983676471,-0.973595215441176,-0.972770702058824,-0.972509523235294,-0.984654516470588,-0.983627197058824,-0.962831825294118,-0.945170568823529,-0.986333385588235,-0.958042411176471,-0.926110099117647,-0.984531642205882,-0.977157997794118,-0.976241315882353
6,23,-0.956756363194444,-0.976309827361111,-0.973223495416667,-0.391564962777778,0.438434067361111,0.918782825277778,-0.947948758194444,-0.982794562916667,-0.976780462083333,-0.986360446805556,-0.988611616666667,-0.984663476666667,-0.985027850416667,-0.979427763472222,-0.994908984861111,-0.970037238333333,-0.982072295833333,-0.977515213888889,-0.952410957638889,-0.974304149166667,-0.972261283055556,-0.987840852638889,-0.989995616944444,-0.985502011944444
1,24,-0.47076236637931,-0.154127498163793,-0.288840016206897,0.95970108137931,-0.115116241810345,-0.140910029827586,-0.983132400344828,-0.962578844310345,-0.962822966551724,-0.485863255344828,-0.302220161206897,-0.491189466034483,-0.490773455517241,-0.514246569655172,-0.557968202931034,-0.492419802586207,-0.203193741396552,-0.344493013448276,-0.462733639137931,-0.182766476862069,-0.314646918448276,-0.507640734482759,-0.294353545672414,-0.511115619482759
2,24,-0.344399351355932,-0.116804488966102,-0.255601012881356,0.906369500508475,-0.237498409152542,-0.227134869152542,-0.962190567457627,-0.916690779830509,-0.934952938983051,-0.49876467220339,-0.51522075220339,-0.523807264237288,-0.640489537966102,-0.646644373728814,-0.648975330847458,-0.395790553898305,-0.252412541966102,-0.312792211016949,-0.326165553050847,-0.107787679328814,-0.28314344338983,-0.527104719152542,-0.535843319152542,-0.562727123050847
3,24,-0.08273248054,-0.102607326783636,-0.205566380745455,0.950883416727273,-0.128326710927273,-0.140123155018182,-0.961845327454545,-0.941478979454546,-0.942207718727273,-0.337218894,-0.169291887741818,-0.290239376563636,-0.358444550225455,-0.519326735090909,-0.478690941272727,-0.222324293454545,-0.0861829752472727,-0.173825083587273,-0.0349085946785455,-0.169191147529091,-0.291553822381818,-0.355930598,-0.163626807636364,-0.328569968545455
4,24,-0.990593766617647,-0.956255962058824,-0.957056111470588,0.919637604411765,0.182254651955882,0.109559621020588,-0.989660149852941,-0.971692544705882,-0.963406795735294,-0.988564382205882,-0.979573678088235,-0.984662946764706,-0.991442007794118,-0.989780810588235,-0.989850160294118,-0.989529506764706,-0.962773200147059,-0.966991781176471,-0.991100005441176,-0.954998005147059,-0.954402697794118,-0.9892888075,-0.981550132794118,-0.986008449264706
5,24,-0.98725587115942,-0.936871974347826,-0.930283530144928,0.96644228,-0.145201300942029,-0.0530585403536232,-0.992197591884058,-0.968155388695652,-0.94618494942029,-0.980573836811594,-0.967745638695652,-0.977716354927536,-0.975856809130435,-0.981983572028985,-0.983276883478261,-0.984183633623188,-0.948970158405797,-0.953817599275362,-0.988851853478261,-0.934454791304348,-0.923802467681159,-0.981721691014493,-0.970228184202899,-0.979936740869565
6,24,-0.967984021111111,-0.983126461944444,-0.973566958888889,-0.359292534027778,0.738430699305556,0.683839909722222,-0.960412164305556,-0.993454358055556,-0.979239668194444,-0.98636543375,-0.982430495,-0.983087366805556,-0.979865720555556,-0.978091312777778,-0.992381595972222,-0.975893687083333,-0.980830362083333,-0.976634815694444,-0.965167081805556,-0.984571808472222,-0.973057781805556,-0.988140517777778,-0.984124532361111,-0.983185637916667
1,25,-0.596007443513514,-0.161852411581081,-0.437133403243243,0.937483114459459,-0.127315870743243,0.188416273486486,-0.979499263243243,-0.965093441081081,-0.944995731216216,-0.607620931621622,-0.382619718513514,-0.675601403648649,-0.507957094054054,-0.799635384189189,-0.659576163108108,-0.609038908918919,-0.251880271094595,-0.533563220540541,-0.591449956486486,-0.170313804039189,-0.430624587162162,-0.624145724594595,-0.367760098378378,-0.690413386081081
2,25,-0.459775646153846,-0.223086808769231,-0.296523975076923,0.927693239538462,-0.217641282461538,0.108230986684615,-0.950878450307692,-0.931758272769231,-0.882722399076923,-0.663642746307692,-0.627131235692308,-0.812458372307692,-0.693854902307692,-0.839699143076923,-0.746268282923077,-0.521649838769231,-0.380150805384615,-0.542931828,-0.437975786923077,-0.199988428584615,-0.237296741292308,-0.690213625846154,-0.638086010153846,-0.830526636615385
3,25,-0.253756934258621,-0.14054060387069,-0.457972381896552,0.929627532241379,-0.0724270175862069,0.21879595837931,-0.964470066724138,-0.937816011034483,-0.92619169637931,-0.501968387931034,-0.371661522413793,-0.711494695517241,-0.430134387586207,-0.810444542413793,-0.599481997931035,-0.372245192931034,-0.196381053741379,-0.556097089137931,-0.213028874331034,-0.166842375587931,-0.449465441724138,-0.522153341034483,-0.365719830448276,-0.734990064137931
4,25,-0.991892828615385,-0.947457617061538,-0.965139552153846,0.865686078153846,0.208287142261538,0.167140956385077,-0.988879980615385,-0.963415016923077,-0.969459982461538,-0.992278621692308,-0.982870991692308,-0.988433153384615,-0.992304653846154,-0.991315767692308,-0.991491387846154,-0.991405498153846,-0.959117259384615,-0.974776131230769,-0.992124279384615,-0.944842993230769,-0.962090614615385,-0.992750109846154,-0.984068025384615,-0.989156105538462
5,25,-0.991970126756757,-0.954569225945946,-0.964642688108108,0.929794733108108,-0.159316786486486,0.201182106486486,-0.993148267702703,-0.980642970675676,-0.967792578648649,-0.988312658378378,-0.972272410540541,-0.987062685135135,-0.977909693918919,-0.98724214,-0.980722294459459,-0.990093202837838,-0.959846189054054,-0.974051231216216,-0.992851743243243,-0.95417933,-0.96212373972973,-0.989339890810811,-0.974029503513513,-0.987898048378378
6,25,-0.909116474109589,-0.691770680561644,-0.717262004013699,-0.461102531369863,0.620658919917808,0.526353818315068,-0.829554947808219,-0.643578361424658,-0.610161166287671,-0.973323412328767,-0.945687169726027,-0.96783552630137,-0.957381145068493,-0.971564323013699,-0.974242254520548,-0.929147371232877,-0.78494581909589,-0.816197953561644,-0.902547712465753,-0.67238425569863,-0.694100368012329,-0.976423984657534,-0.948414293561644,-0.971885370136986
1,26,-0.340185527559322,-0.136351391645763,-0.333486502542373,0.960647754576271,-0.133922185084746,0.108738699508475,-0.980055651016949,-0.969040314237288,-0.966231561694915,-0.328452881355932,-0.261863589338983,-0.397483516101695,-0.417438636101695,-0.587000110847458,-0.485543001525424,-0.321959549661017,-0.146702156576271,-0.33953964559322,-0.34799792561017,-0.185725832305085,-0.384445322372881,-0.351065957627119,-0.271952157220339,-0.396530418305085
2,26,-0.169006952418182,-0.0491726302763636,-0.404596936545455,0.942095257090909,-0.246169656181818,-0.00199310572363636,-0.962011392181818,-0.937858157818182,-0.929636797636364,-0.290879965872727,-0.399771473818182,-0.677995585454545,-0.515829417272727,-0.725210290909091,-0.556390218,-0.242820756127273,-0.185528313272727,-0.499502759272727,-0.142843838381818,-0.0439473073581818,-0.400902256363636,-0.342075432,-0.420055781272727,-0.715726893818182
3,26,0.17395384962,-0.011629910112,-0.284807676,0.9467972718,-0.0799003729,0.1539063202,-0.9627219918,-0.9354258554,-0.9330817682,-0.128111641206,-0.08640490273602,-0.3793359516,-0.170842676616,-0.5471984382,-0.3589516378,0.022800096142,-0.006237000044,-0.2796400557,0.22678384386,-0.078283777824,-0.3466485178,-0.130825898392,-0.061537065488,-0.3967016908
4,26,-0.979768987948718,-0.94079896551282,-0.950004414102564,0.782955611794872,0.223105562025641,0.314387627435897,-0.965082925641026,-0.949286700807692,-0.944580863846154,-0.99225839525641,-0.986215215641026,-0.99000871051282,-0.995882512051282,-0.993139833846154,-0.991929788974359,-0.982579546025641,-0.954299410641026,-0.967519149358974,-0.978755176794872,-0.937783538974359,-0.94478134025641,-0.99329986051282,-0.987754588717949,-0.990693114358974
5,26,-0.993069368783784,-0.949466155405405,-0.962988401351351,0.965460891621622,-0.140315421824324,0.0884142682297297,-0.992678782162162,-0.966986433783784,-0.964228470675676,-0.990498355,-0.975935485405405,-0.986693448648649,-0.978472409324324,-0.989766989864865,-0.985992503243243,-0.991993372297297,-0.958402317837838,-0.97321515527027,-0.993702408378378,-0.947829677432432,-0.960027795540541,-0.991275662027027,-0.977354949459459,-0.987428086216216
6,26,-0.969445445263158,-0.983231351842105,-0.984500013157895,-0.621309715263158,0.803015011578947,0.614523405921053,-0.944472488552632,-0.987887995263158,-0.984081708947368,-0.989315824868421,-0.987182887763158,-0.989064628947368,-0.992665154868421,-0.989063341973684,-0.993759841842105,-0.973262289210526,-0.983664034342105,-0.984923123552632,-0.967971891447368,-0.983317083947368,-0.984854487894737,-0.990410106973684,-0.988238648552632,-0.989370490789474
1,27,-0.348475560526316,-0.187301214964912,-0.297318273508772,0.944759287368421,-0.187497034561404,-0.126210937305263,-0.979866136842105,-0.973792999824561,-0.956593490526316,-0.316184021578947,-0.104090459225439,-0.401188539824561,-0.523256879298246,-0.634105502807017,-0.426346962631579,-0.308702374385965,-0.13678354122807,-0.312372595438596,-0.365256349298246,-0.267741550175439,-0.345515217192982,-0.346610413333333,-0.0655179027631579,-0.417957993859649
2,27,-0.295439547254902,-0.0950104077,-0.23070787672549,0.868000278627451,-0.229278659607843,-0.294642640196078,-0.956433874705882,-0.947713378627451,-0.926675381176471,-0.468066189411765,-0.426833499411765,-0.633722935098039,-0.695774947647059,-0.711148438235294,-0.676876469411765,-0.417607401176471,-0.249688517843137,-0.418886395098039,-0.253504065686275,-0.0794059822941176,-0.197338870980392,-0.47892337254902,-0.450116431176471,-0.657139420784314
3,27,0.167407531090909,-0.0979710029522727,-0.240040783340909,0.931380178636364,-0.166938774772727,-0.140047614122727,-0.946975165,-0.934963993181818,-0.920921521590909,-0.00358338882727273,-0.138528104113636,-0.409310918409091,-0.493837613409091,-0.459459295681818,-0.307268262272727,0.0829831545090909,-0.0626729573068182,-0.241600361090909,0.194912716568182,-0.17564706475,-0.303090701863636,-0.0522811342045455,-0.163243978431818,-0.474755492045455
4,27,-0.988580107714286,-0.971579125714286,-0.965858735142857,0.839464714,0.212947021371429,0.276417431042857,-0.982445738,-0.982553336571429,-0.967268066,-0.990658097857143,-0.985097470714286,-0.988904001571429,-0.993640318285714,-0.992226442142857,-0.991766787571429,-0.988682108428571,-0.974057855571429,-0.974665817,-0.988659196428571,-0.971266062714286,-0.963220672571429,-0.991292270714286,-0.986083114,-0.989282516857143
5,27,-0.9919515835,-0.955171419,-0.962408444875,0.965351492,-0.188504847375,-0.00557416876082625,-0.994012162875,-0.97964105225,-0.968169953625,-0.987628362,-0.975829725,-0.987354788,-0.9826424495,-0.990798007875,-0.9889703575,-0.99012181225,-0.961356141125,-0.97414624525,-0.99287582525,-0.954381606375,-0.958924794125,-0.98860681,-0.977605582,-0.98820826225
6,27,-0.978455153108108,-0.983736043783784,-0.986636996081081,-0.530434604864865,0.567879494054054,0.84539238027027,-0.971183862702703,-0.993701742972973,-0.989056311351351,-0.986471899324324,-0.985159461756757,-0.989685146621622,-0.993503720810811,-0.993025877297297,-0.993296720540541,-0.980631846891892,-0.982915951891892,-0.987356589864865,-0.977615702567568,-0.984269087972973,-0.986582387972973,-0.987477465405405,-0.986116008783784,-0.989901169864865
1,28,-0.293003522222222,-0.117886186425926,-0.300928395925926,0.942930275555556,-0.229316151481481,-0.125912861222222,-0.976693902592593,-0.968780859814815,-0.944225031851852,-0.335700184259259,-0.220123120851852,-0.537470471666667,-0.399417082777778,-0.639018554444444,-0.440927899259259,-0.280062182962963,-0.127912276044444,-0.356337638518519,-0.298832423148148,-0.168789019540741,-0.326046195925926,-0.367116416481481,-0.191757503603704,-0.574579748518519
2,28,-0.242062430294118,-0.146753877035294,-0.28598691372549,0.854508231764706,-0.333223996666667,-0.265207858431373,-0.944697800196078,-0.927641087843137,-0.900514013333333,-0.312671655921569,-0.331602407372549,-0.637488941176471,-0.494282913529412,-0.690571101960784,-0.603568264117647,-0.266101343372549,-0.190589069119608,-0.401732939215686,-0.233726643921569,-0.178554981115686,-0.281685159607843,-0.37027368,-0.349026567647059,-0.68790763372549
3,28,0.125712887943478,0.156496646504348,-0.341031811521739,0.929291680434783,-0.235897105217391,-0.121477255782609,-0.956921542391304,-0.948404212173913,-0.91705975,-0.0167652227782609,0.0265530133695652,-0.427053261304348,-0.16394489726087,-0.424567878478261,-0.336212734130435,0.0890721752173913,0.186441733869565,-0.308161634195652,0.137797082826087,0.065301199843913,-0.416940283043478,-0.0980112293695652,-0.00175391954565217,-0.48848835173913
4,28,-0.983272806805556,-0.939905244861111,-0.936667245694444,0.907331309166667,-0.112596728361111,0.135402566816667,-0.989132499583333,-0.971766352361111,-0.956087679583333,-0.976286679444444,-0.962219452777778,-0.976327426666667,-0.982155662638889,-0.980713868611111,-0.971001691388889,-0.979820142638889,-0.946351650416667,-0.952226786666667,-0.984956708611111,-0.939885478333333,-0.9330454775,-0.977786782222222,-0.96399042625,-0.978327769444444
5,28,-0.977748638607595,-0.875689216835443,-0.905123824177215,0.948514848481013,-0.247656166582278,-0.0385830501632911,-0.990059426582279,-0.962801441898734,-0.951782181518987,-0.968604559620253,-0.933768175063291,-0.969765362025316,-0.928343397721519,-0.972977006708861,-0.956497163670886,-0.97251980164557,-0.893430392658228,-0.934503028481013,-0.98026749,-0.87446926556962,-0.897600800886076,-0.971672796708861,-0.936991280253165,-0.973572051898734
6,28,-0.9688882955,-0.945386780375,-0.956450342875,-0.490334541875,0.1440732745,0.0157570025,-0.970599089375,-0.9697590285,-0.97912466575,-0.9801647165,-0.97867953975,-0.973071655875,-0.9608029485,-0.98039978225,-0.981418916,-0.9739308675,-0.958436369,-0.961115672375,-0.967324863875,-0.94200397775,-0.956770904875,-0.98220590125,-0.981117467,-0.974530843125
1,29,-0.174337940226415,-0.0917540612869811,-0.242828038264151,0.96237438509434,-0.127318078679245,0.0955792142264151,-0.978253538867925,-0.975272848113208,-0.945981437169811,-0.22143354279434,-0.087174644469434,-0.461758009811321,-0.395909621509434,-0.587944298490566,-0.504130088679245,-0.135819505761321,-0.0349642325433962,-0.279734839433962,-0.190355976849057,-0.182068539584906,-0.283348100981132,-0.307336669773585,-0.155020660771698,-0.529034897169811
2,29,-0.0867715569693878,-0.122128287642857,0.0995443502346939,0.929258953877551,-0.227120125306122,0.0443786011771429,-0.954189013061225,-0.923007798367347,-0.858849467142857,-0.182365815065306,-0.388624195510204,-0.678763766530612,-0.474932606326531,-0.73422519244898,-0.558417024081633,-0.109793480008163,-0.196011503540816,-0.320487882857143,-0.0790625306306122,-0.141258066657755,0.203057836877551,-0.211385397877551,-0.408648946938776,-0.710116591836735
3,29,0.167383602458333,-0.12246346700625,-0.223177999879167,0.948486215,-0.0760962952291667,0.0919650454166667,-0.9417361925,-0.91390306375,-0.869300904791667,-0.023952574044375,-0.07734083835625,-0.478764185,-0.347807556958333,-0.693469035833333,-0.379769406458333,0.110663200244167,-0.02122937175,-0.266692150208333,0.187438624270833,-0.239349053641667,-0.262073242045833,-0.0986379156229167,-0.120381521220833,-0.547320886875
4,29,-0.9907450195,-0.963222497833333,-0.968063878166667,0.891563755166667,0.1556594569,0.286256063666667,-0.984679151833333,-0.973604289833333,-0.966032045333333,-0.993525560333333,-0.9840551,-0.990168733,-0.9933220295,-0.995319164666667,-0.9928337675,-0.991093963666667,-0.969609501666667,-0.975623030833333,-0.990617521,-0.961693949333333,-0.965800974333333,-0.9942201755,-0.985493318833333,-0.990445861666667
5,29,-0.996068635384615,-0.969295721076923,-0.980207488923077,0.974508732,-0.05848715356,0.0316145849747692,-0.996764227384615,-0.985134032307692,-0.984464543538462,-0.993652820615385,-0.983338157846154,-0.990593859692308,-0.983293061692308,-0.995533113076923,-0.990685705384615,-0.995024039692308,-0.973345770461538,-0.984096024769231,-0.996604570307692,-0.968278553076923,-0.978802973692308,-0.994123423538462,-0.984782782307692,-0.991316374615385
6,29,-0.984219555507246,-0.990240946666667,-0.987255149855072,-0.346789842753623,0.807535373478261,0.590452224057971,-0.972939889855073,-0.99424764884058,-0.98577817826087,-0.99200598942029,-0.989513565652174,-0.993288313333333,-0.99654254057971,-0.997081575652174,-0.995380794637681,-0.986626999275362,-0.989034304057971,-0.989473926666667,-0.983432309130435,-0.990680395362319,-0.986378776086957,-0.99254347826087,-0.990468082753623,-0.993107759855072
1,30,-0.346394275230769,-0.173550021692308,-0.120476783907692,0.965217551076923,-0.157673823846154,-0.00392556384476923,-0.979752466923077,-0.970176562153846,-0.943958420615385,-0.374400941384615,-0.270709274446154,-0.521351855076923,-0.460345386153846,-0.497621802307692,-0.476208796153846,-0.351402910907692,-0.193856663907692,-0.309558882615385,-0.344928112461538,-0.215634315369231,-0.0931447617846154,-0.415135398,-0.289466095323077,-0.575410267076923
2,30,-0.350504475230769,-0.127311157607692,0.0249468034966154,0.93182983,-0.226647292153846,-0.0221401100714154,-0.954033624307692,-0.914933936,-0.862402791230769,-0.535420203384615,-0.587214542923077,-0.761942025384615,-0.742749529538462,-0.743336958461538,-0.665150619230769,-0.420402828153846,-0.297813768569231,-0.36751984,-0.326260358153846,-0.104299180318462,0.121447414920923,-0.561565206615385,-0.610826602,-0.78475388
3,30,-0.0577703163548387,-0.0272628077709677,-0.217275690290323,0.958000491451613,-0.126710371903226,0.0288081674653226,-0.958890388709677,-0.918678752419355,-0.87766706,-0.226643901120968,-0.194656096556452,-0.467070153387097,-0.542764507096774,-0.613796303064516,-0.498882854032258,-0.106966957087097,-0.0216637054241935,-0.25806736666129,-0.0405257091567742,-0.0934682613774194,-0.257393372287097,-0.289802729403226,-0.217432019258065,-0.535515048387097
4,30,-0.983622744193548,-0.937857000806452,-0.950654041290323,0.825473836935484,0.114588392624871,0.34476602,-0.978364712258065,-0.959361306774194,-0.956635663064516,-0.988864577419355,-0.980420928387097,-0.988164381290323,-0.993868545483871,-0.992491322903226,-0.988124495645161,-0.985008785,-0.954076042258065,-0.966274090645161,-0.983231005483871,-0.933992577903226,-0.946203823387097,-0.990017564516129,-0.981902116451613,-0.988971211935484
5,30,-0.977559426949153,-0.891654527118644,-0.912850596949152,0.968556705084746,-0.100296804186441,0.0243044362542373,-0.996420919152542,-0.95814576338983,-0.949207368305085,-0.968430745254237,-0.957318881355932,-0.968897316101695,-0.960119074237288,-0.968135006271186,-0.970845670677966,-0.972014050847458,-0.919475121186441,-0.938089774915254,-0.980426575762712,-0.885572781694915,-0.907286793050847,-0.972216728644068,-0.960442360508475,-0.973954338305085
6,30,-0.976362515428571,-0.954201823857143,-0.967044236428571,-0.344737755285714,0.732661247714286,0.681459210714286,-0.979563942714286,-0.988930714857143,-0.983274524857143,-0.977463775571429,-0.971049778142857,-0.979517896142857,-0.983775833714286,-0.980357062142857,-0.980768874571429,-0.974789999285714,-0.959974274571429,-0.970321991714286,-0.977045260571429,-0.9535584,-0.967188198571429,-0.980350748142857,-0.972434196714286,-0.982281553142857
